lon,lat,name,address,pname,cityname,business_area,type,typecode,id,type1,type2,type3,type4
104.59539091678104,26.11327084960861,盘州市乌蒙云宿,友谊路,贵州省,六盘水市,,住宿服务;住宿服务相关;住宿服务相关,100000,B0L15SZS6B,住宿服务,住宿服务相关,住宿服务相关,
104.59615429731652,26.11246730964114,盘州万客来酒店有限公司,212省道,贵州省,六盘水市,,住宿服务;住宿服务相关;住宿服务相关,100000,B0FFJCXVRK,住宿服务,住宿服务相关,住宿服务相关,
104.59682069402089,26.112777488641857,啊沙客栈,乌蒙莫西里村十九组51号,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0FFLFTCHF,住宿服务,旅馆招待所,旅馆招待所,
104.59655098784661,26.111423603020732,欣源民宿(乌蒙大草原店),坪地彝族乡莫西里村十五组乡政府西北侧约260米,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0LUFC436Q,住宿服务,旅馆招待所,旅馆招待所,
104.59654700261021,26.111130408424525,贵州乌蒙风情大酒店,贵州省六盘水市盘州市坪地乡街上,贵州省,六盘水市,,住宿服务;宾馆酒店;宾馆酒店,100100,B0FFMFZYSF,住宿服务,宾馆酒店,宾馆酒店,
104.59723335468541,26.11178380267513,瑞豪宾馆(乌蒙大草原店),坪地乡道班,贵州省,六盘水市,,住宿服务;宾馆酒店;宾馆酒店,100100,B0G2MRXV3Z,住宿服务,宾馆酒店,宾馆酒店,
104.59653301333995,26.11117543893645,盘州芷妍民宿,彝族乡S212广邑门窗东北方向20米处,贵州省,六盘水市,,住宿服务;住宿服务相关;住宿服务相关,100000,B0LR5LBCQ1,住宿服务,住宿服务相关,住宿服务相关,
104.5968147678198,26.110988300955928,盘州您好客栈,坪地彝族乡人民政府西北侧210米,贵州省,六盘水市,,住宿服务;住宿服务相关;住宿服务相关,100000,B0JR9DEKDF,住宿服务,住宿服务相关,住宿服务相关,
104.59696665060007,26.110448933712863,盘州康乐酒店,坪地彝族乡莫西里村十二组82号,贵州省,六盘水市,,住宿服务;住宿服务相关;住宿服务相关,100000,B0FFJITG95,住宿服务,住宿服务相关,住宿服务相关,
104.5972893628429,26.110214756005163,盘州东彝酒店,坪地彝族乡莫西里村委会十五组汇嘉超生活超市处,贵州省,六盘水市,,住宿服务;宾馆酒店;宾馆酒店,100100,B0K07ABG5R,住宿服务,宾馆酒店,宾馆酒店,
104.5976859151012,26.112202042908397,盘州鸿祥宾馆,坪地乡友谊路外婆石锅鱼旁,贵州省,六盘水市,,住宿服务;宾馆酒店;宾馆酒店,100100,B0GRDCHQNL,住宿服务,宾馆酒店,宾馆酒店,
104.60241990116472,26.111618733394124,歇云居酒店,坪地乡莫西里村50米大街往上100米,贵州省,六盘水市,,住宿服务;住宿服务相关;住宿服务相关,100000,B0MB9UUVTZ,住宿服务,住宿服务相关,住宿服务相关,
104.59851021016988,26.109779342079214,俊晨智能民宿(乌蒙大草原店),盘州市坪地彝族乡莫西里村十一组21号,贵州省,六盘水市,,住宿服务;宾馆酒店;宾馆酒店,100100,B0LU15BVFP,住宿服务,宾馆酒店,宾馆酒店,
104.59850621407959,26.109780343257885,云端智能酒店(乌蒙大草原店),212省道盘州市公安局坪地派出所北5米,贵州省,六盘水市,,住宿服务;宾馆酒店;宾馆酒店,100100,B0LUUAQ6NV,住宿服务,宾馆酒店,宾馆酒店,
104.60239489609313,26.112520339348876,春风拾理民宿,坪乌蒙大草原售票大厅下行100米,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0KU1DPZCI,住宿服务,旅馆招待所,旅馆招待所,
104.61252723045467,26.12048750290089,盘州避暑旅店,坪地乡小树林村八组27号,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0J1LSTUJT,住宿服务,旅馆招待所,旅馆招待所,
104.60064894322637,26.110849680138568,盘州盛夏假日酒店,坪地乡迎宾大道安置小区4栋2号,贵州省,六盘水市,,住宿服务;宾馆酒店;宾馆酒店,100100,B0G16Z07Y3,住宿服务,宾馆酒店,宾馆酒店,
104.6027524706254,26.112548249681964,青山别院民宿,坪地乡莫西里村12组阿童启智幼儿园西南约500米,贵州省,六盘水市,,住宿服务;住宿服务相关;住宿服务相关,100000,B0K167YIE0,住宿服务,住宿服务相关,住宿服务相关,
104.61264902557988,26.120582479130096,盘州祝财旅馆,小树林村十一组,贵州省,六盘水市,,住宿服务;住宿服务相关;住宿服务相关,100000,B0HBMNKA96,住宿服务,住宿服务相关,住宿服务相关,
104.61549712849705,26.12074340259135,盘州乌蒙大草原云溪雅舍民宿,坪地乡小树林村12组32号,贵州省,六盘水市,,住宿服务;住宿服务相关;住宿服务相关,100000,B0JA6UHI0D,住宿服务,住宿服务相关,住宿服务相关,
104.59687574430812,26.11015974685655,御霆智能酒店,坪地乡莫西里村15组31号,贵州省,六盘水市,,住宿服务;宾馆酒店;宾馆酒店,100100,B0MBT5CFSN,住宿服务,宾馆酒店,宾馆酒店,
104.60192950160462,26.110891390314045,盘州汇豪酒店,坪地乡莫西里,贵州省,六盘水市,,住宿服务;宾馆酒店;宾馆酒店,100100,B0FFKZJXDK,住宿服务,宾馆酒店,宾馆酒店,
104.61405967272322,26.119924002295523,牧云雅舍,坪地彝族乡小树林村12组89号,贵州省,六盘水市,,住宿服务;住宿服务相关;住宿服务相关,100000,B0KUL5A48Z,住宿服务,住宿服务相关,住宿服务相关,
104.61609999709498,26.122069775451887,盘州坪地小丁民宿,地坪乡小树林村十六组57号,贵州省,六盘水市,,住宿服务;住宿服务相关;住宿服务相关,100000,B0JU1HP11V,住宿服务,住宿服务相关,住宿服务相关,
104.61211191837317,26.12031267791308,乌蒙农家套房,239县道乌蒙大草原售票处南50米,贵州省,六盘水市,,体育休闲服务;休闲场所;休闲场所|住宿服务;住宿服务相关;住宿服务相关,080500|100000,B0IAOPY11U,体育休闲服务,休闲场所,休闲场所|住宿服务,住宿服务相关
104.61500799813052,26.1206237204022,盘州豪景酒店(乌蒙大草原店),小树林十二组61号,贵州省,六盘水市,,住宿服务;宾馆酒店;宾馆酒店,100100,B0FFKSAA5M,住宿服务,宾馆酒店,宾馆酒店,
104.60548498520504,26.113581931254103,盘州悠闲民宿,坪地乡莫西里村海子头甜蜜小屋东北方向30米,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0LRYLWIV3,住宿服务,旅馆招待所,旅馆招待所,
