lon,lat,name,address,pname,cityname,business_area,type,typecode,id,type1,type2,type3,type4
104.80240479368257,26.60570729861628,向佳羊肉粉馆(总店),水矿德馨园西南1门旁,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0FFGB0ZYH,餐饮服务,中餐厅,中餐厅,
104.8083908015233,26.60688679934566,茶百道(六盘水德坞店),德宏路19号德宏大厦F1层,贵州省,六盘水市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0KA24GIEH,餐饮服务,餐饮相关场所,餐饮相关,
104.80898233609769,26.606760839306087,华丽喜宴楼(德宏店),德宏路13-1-02号,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0FFI001WX,餐饮服务,中餐厅,中餐厅,
104.79407271613216,26.609697331017767,luckin coffee瑞幸咖啡(钟山大道店),德月南路4号六盘水市人民医院德坞院区B区8-1号,贵州省,六盘水市,,餐饮服务;咖啡厅;咖啡厅,050500,B0L0NHS3M8,餐饮服务,咖啡厅,咖啡厅,
104.85011387878082,26.603271708412127,三合酒楼(红岩新苑店),红岩新苑西门旁,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0H3T7K7KZ,餐饮服务,中餐厅,中餐厅,
104.80458450506549,26.60719317015988,马氏酸菜牛肉(中联·汇熙花园店),德坞街道钟山西路与德月路交汇处南侧中联汇熙花园4-107号,贵州省,六盘水市,,餐饮服务;中餐厅;清真菜馆,050121,B0JKC5EI48,餐饮服务,中餐厅,清真菜馆,
104.80956890123014,26.60591179809365,库迪咖啡(德坞德宏路口店),德馨南路150号,贵州省,六盘水市,,餐饮服务;咖啡厅;咖啡厅,050500,B0L1GRC06Q,餐饮服务,咖啡厅,咖啡厅,
104.81321539526049,26.603283121505235,太阳之手(白鹤公园店),白鹤路公园天下110号门面,贵州省,六盘水市,,餐饮服务;冷饮店;冷饮店,050700,B0L04RYRXO,餐饮服务,冷饮店,冷饮店,
104.80279611341655,26.605529940654556,银杏树酒家(水城店),凉都大道西路164号德馨园23号楼,贵州省,六盘水市,,餐饮服务;中餐厅;综合酒楼,050101,B0FFF48ZHC,餐饮服务,中餐厅,综合酒楼,
104.80279913791294,26.60500588950073,巴仙醉鹅(凉都德福苑店),德月南路7号,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0KU3CJQJM,餐饮服务,中餐厅,中餐厅,
104.81886403664016,26.599535172185764,凉都青瓦房烙锅(花渔洞店),花渔新区西南门东110米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0FFK20SA4,餐饮服务,中餐厅,中餐厅,
104.81311326953632,26.603973010172986,唐房餐饮(华盛百合春天店),都市阳光,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0FFFS5N6G,餐饮服务,中餐厅,中餐厅,
104.82128132213184,26.60238203541674,九号仓库(钟山大道店),钟山大道西段398号,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0G3AAC55I,餐饮服务,中餐厅,中餐厅,
104.80720784446108,26.60482448713217,农家柴火现炒坊(六盘水总店),德宏路30号,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0FFGB1TGD,餐饮服务,中餐厅,中餐厅,
104.80065241079689,26.606175421413813,翁记羊肉粉馆(德馨园店),水矿德馨园西南门西50米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0FFGB0ZG1,餐饮服务,中餐厅,中餐厅,
104.82809224594234,26.60015964860598,元坤羊肉粉(总店),建设路小区门口附近,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B035A0058O,餐饮服务,中餐厅,中餐厅,
104.82708021884402,26.600494775161966,何记裹卷(建设路店),建设路建设银行旁,贵州省,六盘水市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFHD74L2,餐饮服务,餐饮相关场所,餐饮相关,
104.82211621520173,26.601006454430276,华莱士·全鸡汉堡(康乐店),钟山大道378号,贵州省,六盘水市,,餐饮服务;快餐厅;快餐厅,050300,B0FFHDMJ40,餐饮服务,快餐厅,快餐厅,
104.80564655025168,26.60359362159938,陈家大院,德坞街道德坞办事处西宁一组,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0FFFDZ50L,餐饮服务,中餐厅,中餐厅,
104.8119492341645,26.60255673049412,伊勺鲜红豆牛肉火锅(华逸公馆店),白鹤路与凉都大道交叉口北120米,贵州省,六盘水市,,餐饮服务;中餐厅;火锅店,050117,B0JULUYRPA,餐饮服务,中餐厅,火锅店,
104.82856079495899,26.5982283096431,Handsun太阳之手(百盛店),黄土坡街道黄土坡百盛商场负一楼,贵州省,六盘水市,,餐饮服务;糕饼店;糕饼店,050800,B0FFFA2S33,餐饮服务,糕饼店,糕饼店,
104.82785999509152,26.600603260635996,邱金秋羊肉粉,建设小区西门旁,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0FFGIC8B9,餐饮服务,中餐厅,中餐厅,
104.82261774544745,26.600347325645746,塔斯汀中国汉堡(六盘水市钟山黄土坡店),钟山西路83号源丰豪庭116-117号,贵州省,六盘水市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0J09ZRY49,餐饮服务,餐饮相关场所,餐饮相关,
104.82323734426743,26.600888556855974,书亦烧仙草(六盘水黄土坡店),钟山大道与康乐北路交叉口东40米,贵州省,六盘水市,,餐饮服务;冷饮店;冷饮店,050700,B0H1TYH8IN,餐饮服务,冷饮店,冷饮店,
104.82109319258167,26.60099052494332,钟山区花渔洞佳泓小吃店,花渔路与清正巷交叉口东20米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0FFFDZQAW,餐饮服务,中餐厅,中餐厅,
104.8272563980459,26.600431100813076,周记毕节汤圆(建设路店),文化北路百盛超市B1楼,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B035A006CZ,餐饮服务,中餐厅,中餐厅,
104.82761877683615,26.600051742087498,青菜牛肉(建设路店),建设路179号,贵州省,六盘水市,,餐饮服务;快餐厅;快餐厅,050300,B0FFJJ4J6A,餐饮服务,快餐厅,快餐厅,
104.82513531013937,26.59946398050127,古茗(六盘水黄土坡店),钟山西路209号,贵州省,六盘水市,,餐饮服务;冷饮店;冷饮店,050700,B0LB29S5TW,餐饮服务,冷饮店,冷饮店,
104.82799424959298,26.59773518230388,德克士(凉源大厦店),中山西路37号凉源商务大厦2层,贵州省,六盘水市,,餐饮服务;快餐厅;快餐厅,050300,B0FFG642FH,餐饮服务,快餐厅,快餐厅,
104.84912934633542,26.59866154682176,尝回头羊肉粉(火车站汪水路店)钟山区,东风东路67号门面(人民路2),贵州省,六盘水市,,餐饮服务;中餐厅;火锅店,050117,B0FFFE254T,餐饮服务,中餐厅,火锅店,
104.82893411154743,26.59956016857095,尊宝比萨(百盛店),建设路13号1单元1层103号,贵州省,六盘水市,,餐饮服务;外国餐厅;西餐厅(综合风味),050201,B0L2Y1XAW2,餐饮服务,外国餐厅,西餐厅(综合风味),
104.82307027045562,26.59865198443679,扁嘴鲜汤王,康乐南路62号,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B035A004YO,餐饮服务,中餐厅,中餐厅,
104.82873200394158,26.59731852569784,禧源餐厅,钟山西路30号附3号103室,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0JRCS6INW,餐饮服务,中餐厅,中餐厅,
104.82778401824108,26.598237844255298,霸王茶姬(贵州六盘水百盛购物中心店),钟山西路36号百盛购物中心AS-L1-036号,贵州省,六盘水市,,餐饮服务;冷饮店;冷饮店,050700,B0JKSM1PRH,餐饮服务,冷饮店,冷饮店,
104.83029651483521,26.5983946003781,塔斯汀中国汉堡(六盘水市建设东路店),建设路20-21,贵州省,六盘水市,,餐饮服务;快餐厅;快餐厅,050300,B0JG6LOHRM,餐饮服务,快餐厅,快餐厅,
104.82255976983335,26.598380989258885,盘县普田清真铜锅牛肉馆(康乐南路店),康乐南路,贵州省,六盘水市,,餐饮服务;中餐厅;清真菜馆,050121,B0H2KC9VN3,餐饮服务,中餐厅,清真菜馆,
104.82772495818588,26.59826073538414,瑞幸咖啡(六盘水百盛店),钟山西路36号百盛购物中心二层024号,贵州省,六盘水市,,餐饮服务;咖啡厅;咖啡厅,050500,B0JA2AFGP2,餐饮服务,咖啡厅,咖啡厅,
104.82775600547504,26.597873748666448,星巴克(六盘水百盛店),百盛六盘水钟山西路店西门东南80米,贵州省,六盘水市,,餐饮服务;咖啡厅;星巴克咖啡,050501,B0HK0GAZAU,餐饮服务,咖啡厅,星巴克咖啡,
104.82814541688838,26.597349422240523,惠诚滋知(六盘水一店),钟山大道西段176号凉源大厦F1层,贵州省,六盘水市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFI8UGRZ,餐饮服务,餐饮相关场所,餐饮相关,
104.81305242377515,26.598934331583237,钵老頭土钵菜(六盘水店),凉都大道西段245号南鹤小区,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0FFJ0M946,餐饮服务,中餐厅,中餐厅,
104.8334587348516,26.595657203933932,徐记佩君烙锅店,保健巷与明湖路交叉口北200米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0FFGIAV1U,餐饮服务,中餐厅,中餐厅,
104.8004265019417,26.599943360258514,乌蒙向会羊肉粉(西宁总店),356国道679号,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0I1ASDQEO,餐饮服务,中餐厅,中餐厅,
104.83301927567184,26.596410473584637,坎上谭烙锅(总店),七十三保健巷满天星幼儿园旁,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0FFHISBBM,餐饮服务,中餐厅,中餐厅,
104.83043272268971,26.59665465144001,元坤羊肉粉(二分店),六盘水市中医院西南门旁,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0FFFJONF4,餐饮服务,中餐厅,中餐厅,
104.83105940445927,26.595172651619716,华莱士·全鸡汉堡(六盘水海鑫店),六盘水海鑫广场新摇篮KTV一楼华莱士,贵州省,六盘水市,,餐饮服务;快餐厅;快餐厅,050300,B0FFGZFI8U,餐饮服务,快餐厅,快餐厅,
104.83129059363586,26.596101197783945,盘县普田清真牛肉馆(海鑫商业广场店),海鑫广场中医院进来,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0FFKCKNJS,餐饮服务,中餐厅,中餐厅,
104.84092290817203,26.591019333975062,麒麟豆汤圆子火锅(区府路总店),区府北路5号附111层,贵州省,六盘水市,,餐饮服务;中餐厅;火锅店,050117,B0FFFE2SJQ,餐饮服务,中餐厅,火锅店,
104.82873819545217,26.592896001158643,全有福烙锅店小院,向阳南路幸福巷7号(林业局旁100米),贵州省,六盘水市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFJ5BWXB,餐饮服务,餐饮相关场所,餐饮相关,
104.83919623354788,26.593808560092544,曾家烙锅(邓家巷),松坪北路11号松坪菜场旁,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0FFGIBVVE,餐饮服务,中餐厅,中餐厅,
105.09140705445624,26.750698428489727,香鱼轩烤鱼店,猪场乡打磨石街上,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0K0972904,餐饮服务,中餐厅,中餐厅,
